id_ato,id_dodf,tipo_rel,id_rel,anotador_rel,timestamp_rel,tipo_ent,id_ent,anotador_ent,timestamp_ent,offset,length,texto
214_109.11.6.2019-R16,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R16,matheus_santos,2022-03-24T10:11:12Z,EXTRATO_ADITAMENTO_CONTRATUAL,602,matheus_santos,2022-03-24T10:11:05Z,764636,939,"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 35/2016
PROCESSO: 00431-00010746/2017-62. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e o INSTITUTO APRENDER. DO OBJETO: Constitui
objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e Cronograma de Desembolso
conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no 21813540, com alteracao do valor
global da parceria, para atualizacao do Valor de Referencia a Portaria SEDESTMIDH no 212, de 1o de agosto de
2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria, conforme Relatorio Tecnico SEI no
21813582 e pela Secretaria Adjunta de Desenvolvimento Social, conforme Despacho SEI no 22040923.
ASSINATURA: 31/05/2019. SIGNATARIOS: Pela SEDES, VALERIA DE SOUSA ROCHA, Secretaria
Adjunta de Desenvolvimento Social, e pela OSC, BRUNA BRIZOLA CASELLI PINTO, Presidente."
214_109.11.6.2019-R15,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R15,matheus_santos,2022-03-24T10:09:40Z,numero_termo_aditivo,334,matheus_santos,2022-02-23T00:00:32Z,765585,22,PRIMEIRO TERMO ADITIVO
214_109.11.6.2019-R15,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R15,matheus_santos,2022-03-24T10:09:40Z,data_escrito,333,matheus_santos,2022-02-23T00:00:32Z,766367,10,31/05/2019
214_109.11.6.2019-R15,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R15,matheus_santos,2022-03-24T10:09:40Z,orgao_contratante,338,matheus_santos,2022-02-23T00:00:32Z,765715,74,"Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES"
214_109.11.6.2019-R15,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R15,matheus_santos,2022-03-24T10:09:40Z,EXTRATO_ADITAMENTO_CONTRATUAL,344,matheus_santos,2022-02-23T00:00:32Z,765574,950,"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 36/2016
PROCESSO: 00431-00010747/2017-15. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e a CASA DE ISMAEL - LAR DA CRIANCA. DO
OBJETO: Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e Cronograma de
Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no 21773091, com
alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria SEDESTMIDH no 212,
de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria, conforme Relatorio
Tecnico SEI no 22061893 e pela Secretaria Adjunta de Desenvolvimento Social, conforme Despacho SEI no
22120449. ASSINATURA: 31/05/2019. SIGNATARIOS: Pela SEDES, VALERIA DE SOUSA ROCHA,
Secretaria Adjunta de Desenvolvimento Social, e pela OSC, VALDEMAR MARTINS DA SILVA,
Presidente."
214_109.11.6.2019-R15,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R15,matheus_santos,2022-03-24T10:09:40Z,numero_contrato,336,matheus_santos,2022-02-23T00:00:32Z,765635,7,36/2016
214_109.11.6.2019-R15,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R15,matheus_santos,2022-03-24T10:09:40Z,processo_gdf,330,matheus_santos,2022-02-23T00:00:32Z,765653,22,00431-00010747/2017-15
214_109.11.6.2019-R15,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R15,matheus_santos,2022-03-24T10:09:40Z,objeto_aditamento_contratual,342,matheus_santos,2022-02-23T00:00:32Z,765838,516,"Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e Cronograma de
Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no 21773091, com
alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria SEDESTMIDH no 212,
de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria, conforme Relatorio
Tecnico SEI no 22061893 e pela Secretaria Adjunta de Desenvolvimento Social, conforme Despacho SEI no
22120449."
214_109.11.6.2019-R14,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R14,matheus_santos,2022-03-24T10:09:29Z,numero_termo_aditivo,335,matheus_santos,2022-02-23T00:00:36Z,766534,22,PRIMEIRO TERMO ADITIVO
214_109.11.6.2019-R14,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R14,matheus_santos,2022-03-24T10:09:29Z,data_escrito,332,matheus_santos,2022-02-23T00:00:36Z,767316,10,31/05/2019
214_109.11.6.2019-R14,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R14,matheus_santos,2022-03-24T10:09:29Z,orgao_contratante,340,matheus_santos,2022-02-23T00:00:36Z,766664,74,"Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES"
214_109.11.6.2019-R14,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R14,matheus_santos,2022-03-24T10:09:29Z,EXTRATO_ADITAMENTO_CONTRATUAL,345,matheus_santos,2022-02-23T00:00:36Z,766523,950,"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 37/2016
PROCESSO: 00431-00010748/2017-51. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e a CASA DE ISMAEL - LAR DA CRIANCA. DO
OBJETO: Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e Cronograma de
Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no 21817020, com
alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria SEDESTMIDH no 212,
de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria, conforme Relatorio
Tecnico SEI no 21818310 e pela Secretaria Adjunta de Desenvolvimento Social, conforme Despacho SEI no
21919017. ASSINATURA: 31/05/2019. SIGNATARIOS: Pela SEDES, VALERIA DE SOUSA ROCHA,
Secretaria Adjunta de Desenvolvimento Social, e pela OSC, VALDEMAR MARTINS DA SILVA,
Presidente."
214_109.11.6.2019-R14,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R14,matheus_santos,2022-03-24T10:09:29Z,numero_contrato,337,matheus_santos,2022-02-23T00:00:36Z,766584,7,37/2016
214_109.11.6.2019-R14,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R14,matheus_santos,2022-03-24T10:09:29Z,processo_gdf,331,matheus_santos,2022-02-23T00:00:36Z,766602,22,00431-00010748/2017-51
214_109.11.6.2019-R14,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R14,matheus_santos,2022-03-24T10:09:29Z,objeto_aditamento_contratual,343,matheus_santos,2022-02-23T00:00:36Z,766787,516,"Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e Cronograma de
Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no 21817020, com
alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria SEDESTMIDH no 212,
de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria, conforme Relatorio
Tecnico SEI no 21818310 e pela Secretaria Adjunta de Desenvolvimento Social, conforme Despacho SEI no
21919017."
214_109.11.6.2019-R13,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R13,matheus_santos,2022-03-24T10:09:11Z,numero_termo_aditivo,350,matheus_santos,2022-02-23T00:01:55Z,767483,22,PRIMEIRO TERMO ADITIVO
214_109.11.6.2019-R13,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R13,matheus_santos,2022-03-24T10:09:11Z,data_escrito,348,matheus_santos,2022-02-23T00:01:55Z,768249,10,31/05/2019
214_109.11.6.2019-R13,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R13,matheus_santos,2022-03-24T10:09:11Z,orgao_contratante,354,matheus_santos,2022-02-23T00:01:55Z,767613,74,"Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES"
214_109.11.6.2019-R13,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R13,matheus_santos,2022-03-24T10:09:11Z,numero_contrato,352,matheus_santos,2022-02-23T00:01:55Z,767533,7,38/2016
214_109.11.6.2019-R13,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R13,matheus_santos,2022-03-24T10:09:11Z,objeto_aditamento_contratual,359,matheus_santos,2022-02-23T00:01:55Z,767720,516,"Constitui objeto
deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e Cronograma de Desembolso conforme
Proposta de Alteracao do Plano de Trabalho (documento SEI no 21881706, com alteracao do valor global da
parceria, para atualizacao do Valor de Referencia a Portaria SEDESTMIDH no 212, de 1o de agosto de 2018,
com manifestacoes sobre a aprovacao pelo Gestor da parceria, conforme Relatorio Tecnico SEI no 22034520 e
pela Secretaria Adjunta de Desenvolvimento Social, conforme Despacho SEI no 22044786."
214_109.11.6.2019-R13,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R13,matheus_santos,2022-03-24T10:09:11Z,processo_gdf,599,matheus_santos,2022-03-24T10:09:04Z,767551,22,00431-00010749/2017-04
214_109.11.6.2019-R13,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R13,matheus_santos,2022-03-24T10:09:11Z,EXTRATO_ADITAMENTO_CONTRATUAL,600,matheus_santos,2022-03-24T10:09:04Z,767472,932,"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 38/2016
PROCESSO: 00431-00010749/2017-04. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e o LAR DE SAO JOSE. DO OBJETO: Constitui objeto
deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e Cronograma de Desembolso conforme
Proposta de Alteracao do Plano de Trabalho (documento SEI no 21881706, com alteracao do valor global da
parceria, para atualizacao do Valor de Referencia a Portaria SEDESTMIDH no 212, de 1o de agosto de 2018,
com manifestacoes sobre a aprovacao pelo Gestor da parceria, conforme Relatorio Tecnico SEI no 22034520 e
pela Secretaria Adjunta de Desenvolvimento Social, conforme Despacho SEI no 22044786. ASSINATURA:
31/05/2019. SIGNATARIOS: Pela SEDES, VALERIA DE SOUSA ROCHA, Secretaria Adjunta de
Desenvolvimento Social, e pela OSC, PAULO CESAR PEREZ NUNES, Presidente."
214_109.11.6.2019-R12,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R12,matheus_santos,2022-03-24T10:05:20Z,numero_termo_aditivo,351,matheus_santos,2022-02-23T00:02:01Z,768414,22,PRIMEIRO TERMO ADITIVO
214_109.11.6.2019-R12,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R12,matheus_santos,2022-03-24T10:05:20Z,data_escrito,349,matheus_santos,2022-02-23T00:02:01Z,769203,10,31/05/2019
214_109.11.6.2019-R12,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R12,matheus_santos,2022-03-24T10:05:20Z,orgao_contratante,356,matheus_santos,2022-02-23T00:02:01Z,768544,74,"Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES"
214_109.11.6.2019-R12,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R12,matheus_santos,2022-03-24T10:05:20Z,EXTRATO_ADITAMENTO_CONTRATUAL,361,matheus_santos,2022-02-23T00:02:01Z,768403,954,"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 39/2016
PROCESSO: 00431-00010751/2017-75. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e o CENTRO COMUNITARIO SAO LUCAS -
CECOSAL. DO OBJETO: Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e
Cronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no
21737428, com alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria
SEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria,
conforme Relatorio Tecnico SEI no 21737480 e pela Secretaria Adjunta de Desenvolvimento Social, conforme
Despacho SEI no 22048634. ASSINATURA: 31/05/2019. SIGNATARIOS: Pela SEDES, VALERIA DE
SOUSA ROCHA, Secretaria Adjunta de Desenvolvimento Social, e pela OSC, NEIVITON NOLASCO
BELEM, Presidente."
214_109.11.6.2019-R12,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R12,matheus_santos,2022-03-24T10:05:20Z,numero_contrato,353,matheus_santos,2022-02-23T00:02:01Z,768464,7,39/2016
214_109.11.6.2019-R12,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R12,matheus_santos,2022-03-24T10:05:20Z,processo_gdf,347,matheus_santos,2022-02-23T00:02:01Z,768482,23,00431-00010751/2017-75.
214_109.11.6.2019-R12,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R12,matheus_santos,2022-03-24T10:05:20Z,objeto_aditamento_contratual,358,matheus_santos,2022-02-23T00:02:01Z,768674,516,"Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e
Cronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no
21737428, com alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria
SEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria,
conforme Relatorio Tecnico SEI no 21737480 e pela Secretaria Adjunta de Desenvolvimento Social, conforme
Despacho SEI no 22048634."
214_109.11.6.2019-R11,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R11,matheus_santos,2022-03-24T10:05:08Z,numero_termo_aditivo,366,matheus_santos,2022-02-23T00:04:56Z,769367,22,PRIMEIRO TERMO ADITIVO
214_109.11.6.2019-R11,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R11,matheus_santos,2022-03-24T10:05:08Z,data_escrito,365,matheus_santos,2022-02-23T00:04:56Z,770156,10,31/05/2019
214_109.11.6.2019-R11,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R11,matheus_santos,2022-03-24T10:05:08Z,orgao_contratante,370,matheus_santos,2022-02-23T00:04:56Z,769497,74,"Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES"
214_109.11.6.2019-R11,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R11,matheus_santos,2022-03-24T10:05:08Z,EXTRATO_ADITAMENTO_CONTRATUAL,376,matheus_santos,2022-02-23T00:04:56Z,769356,954,"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 40/2016
PROCESSO: 00431-00010752/2017-10. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e o CENTRO COMUNITARIO SAO LUCAS -
CECOSAL. DO OBJETO: Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e
Cronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no
22090233, com alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria
SEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria,
conforme Relatorio Tecnico SEI no 22090596 e pela Secretaria Adjunta de Desenvolvimento Social, conforme
Despacho SEI no 22121243. ASSINATURA: 31/05/2019. SIGNATARIOS: Pela SEDES, VALERIA DE
SOUSA ROCHA, Secretaria Adjunta de Desenvolvimento Social, e pela OSC, NEIVITON NOLASCO
BELEM, Presidente."
214_109.11.6.2019-R11,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R11,matheus_santos,2022-03-24T10:05:08Z,numero_contrato,368,matheus_santos,2022-02-23T00:04:56Z,769417,7,40/2016
214_109.11.6.2019-R11,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R11,matheus_santos,2022-03-24T10:05:08Z,processo_gdf,362,matheus_santos,2022-02-23T00:04:56Z,769435,22,00431-00010752/2017-10
214_109.11.6.2019-R11,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R11,matheus_santos,2022-03-24T10:05:08Z,objeto_aditamento_contratual,374,matheus_santos,2022-02-23T00:04:56Z,769627,516,"Constitui objeto deste Termo Aditivo a alteracao do Plano de Trabalho/Aplicacao e
Cronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho (documento SEI no
22090233, com alteracao do valor global da parceria, para atualizacao do Valor de Referencia a Portaria
SEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao pelo Gestor da parceria,
conforme Relatorio Tecnico SEI no 22090596 e pela Secretaria Adjunta de Desenvolvimento Social, conforme
Despacho SEI no 22121243."
214_109.11.6.2019-R10,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R10,matheus_santos,2022-03-24T10:04:15Z,numero_termo_aditivo,367,matheus_santos,2022-02-23T00:05:03Z,770320,22,PRIMEIRO TERMO ADITIVO
214_109.11.6.2019-R10,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R10,matheus_santos,2022-03-24T10:04:15Z,data_escrito,364,matheus_santos,2022-02-23T00:05:03Z,771113,10,31/05/2019
214_109.11.6.2019-R10,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R10,matheus_santos,2022-03-24T10:04:15Z,orgao_contratante,372,matheus_santos,2022-02-23T00:05:03Z,770450,74,"Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES"
214_109.11.6.2019-R10,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R10,matheus_santos,2022-03-24T10:04:15Z,EXTRATO_ADITAMENTO_CONTRATUAL,377,matheus_santos,2022-02-23T00:05:03Z,770309,969,"EXTRATO DO PRIMEIRO TERMO ADITIVO
AO TERMO DE COLABORACAO No 41/2016
PROCESSO: 00431-00010754/2017-17. PARTES: Distrito Federal, por meio da Secretaria de Estado de
Desenvolvimento Social do Distrito Federal - SEDES e as OBRAS SOCIAIS SAO SEBASTIAO DE
BRAZLANDIA. DO OBJETO: Constitui objeto deste Termo Aditivo a alteracao do Plano de
Trabalho/Aplicacao e Cronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho
(documento SEI no 14361344, com alteracao do valor global da parceria, para atualizacao do Valor de
Referencia a Portaria SEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao
pelo Gestor da parceria, conforme Relatorio Tecnico SEI no 14347355 e pela Secretaria Adjunta de
Desenvolvimento Social, conforme Despacho SEI no 14478889. ASSINATURA: 31/05/2019. SIGNATARIOS:
Pela SEDES, VALERIA DE SOUSA ROCHA, Secretaria Adjunta de Desenvolvimento Social, e pela OSC,
ELIZABETE OLIVEIRA DE SOUZA ROMAO, Presidente."
214_109.11.6.2019-R10,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R10,matheus_santos,2022-03-24T10:04:15Z,numero_contrato,369,matheus_santos,2022-02-23T00:05:03Z,770370,7,41/2016
214_109.11.6.2019-R10,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R10,matheus_santos,2022-03-24T10:04:15Z,processo_gdf,363,matheus_santos,2022-02-23T00:05:03Z,770388,22,00431-00010754/2017-17
214_109.11.6.2019-R10,214_109.11.6.2019,REL_ADITAMENTO_CONTRATO,R10,matheus_santos,2022-03-24T10:04:15Z,objeto_aditamento_contratual,375,matheus_santos,2022-02-23T00:05:03Z,770584,516,"Constitui objeto deste Termo Aditivo a alteracao do Plano de
Trabalho/Aplicacao e Cronograma de Desembolso conforme Proposta de Alteracao do Plano de Trabalho
(documento SEI no 14361344, com alteracao do valor global da parceria, para atualizacao do Valor de
Referencia a Portaria SEDESTMIDH no 212, de 1o de agosto de 2018, com manifestacoes sobre a aprovacao
pelo Gestor da parceria, conforme Relatorio Tecnico SEI no 14347355 e pela Secretaria Adjunta de
Desenvolvimento Social, conforme Despacho SEI no 14478889."
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,processo_gdf,14,alexandre_santana,2022-02-19T15:28:19Z,353673,15,001.000947/2017
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,numero_contrato,15,alexandre_santana,2022-02-19T15:28:19Z,353703,7,04/2018
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,orgao_contratante,16,alexandre_santana,2022-02-19T15:28:19Z,353783,39,"Camara Legislativa do Distrito Federal,"
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,entidade_contratada,17,alexandre_santana,2022-02-19T15:28:19Z,353849,43,SEFIX - GESTAO DE PROFISSIONAIS EIRELLI-EPP
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,cnpj_entidade_contratada,18,alexandre_santana,2022-02-19T15:28:19Z,353902,18,13.258.899/0001-99
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,objeto_contrato,19,alexandre_santana,2022-02-19T15:28:19Z,353958,387,"Contratacao, por meio de exe-
cucao indireta, de servicos continuos e sob demanda de limpeza, conservacao e higienizacao
com fornecimento de materiais e equipamentos, no edificio e areas da Camara Legislativa do
Distrito Federal - CLDF, de acordo com as especificacoes e quantidades constantes do Anexo
I - Termo de Referencia, que integra este contrato, independentemente de transcricao"
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,valor_contrato,20,alexandre_santana,2022-02-19T15:28:19Z,354375,12,"2.044.997,88"
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,unidade_orcamentaria,23,alexandre_santana,2022-02-19T15:28:19Z,354547,5,01101
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,programa_trabalho,24,alexandre_santana,2022-02-19T15:28:19Z,354575,18,0112260038517-0065
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,fonte_recurso,25,alexandre_santana,2022-02-19T15:28:19Z,354612,9,100000000
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,nota_empenho,27,alexandre_santana,2022-02-19T15:28:19Z,354640,11,2018NE00032
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,natureza_despesa,26,alexandre_santana,2022-02-19T15:28:19Z,354687,7,3390-37
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,vigencia_contrato,124,alexandre_santana,2022-03-07T23:59:12Z,354708,107,"12 (doze) meses, contados de sua assinatura, com eficacia a partir da data de
publicacao do extrato no DODF"
1_9.2.2018.1-R1,1_9.2.2018.1,REL_EXTRATO_CONTRATO,R1,alexandre_santana,2022-03-07T23:59:30Z,EXTRATO_CONTRATO,125,alexandre_santana,2022-03-07T23:59:20Z,353643,1339,"EXTRATO DE CONTRATO
Processo: 001.000947/2017. Contrato: no 04/2018 - PG/CLDF decorrente do Pregao Ele-
tronico no 25/2017, firmado entre a Camara Legislativa do Distrito Federal, (Contratante) e
a empresa SEFIX - GESTAO DE PROFISSIONAIS EIRELLI-EPP, CNPJ no
13.258.899/0001-99 (Contratada), em 08/02/2018. Objeto: Contratacao, por meio de exe-
cucao indireta, de servicos continuos e sob demanda de limpeza, conservacao e higienizacao
com fornecimento de materiais e equipamentos, no edificio e areas da Camara Legislativa do
Distrito Federal - CLDF, de acordo com as especificacoes e quantidades constantes do Anexo
I - Termo de Referencia, que integra este contrato, independentemente de transcricao. Valor
total do contrato: R$ 2.044.997,88 (dois milhoes, quarenta e quatro mil, novecentos e
noventa e sete reais e oitenta e oito centavos), Unidade Gestora 010101, gestao 00001,
unidade orcamentaria 01101, programa de trabalho 0112260038517-0065, fonte de recurso
100000000. Nota de empenho: 2018NE00032 de 17/01/2018, natureza da despesa 3390-37.
Vigencia de 12 (doze) meses, contados de sua assinatura, com eficacia a partir da data de
publicacao do extrato no DODF. Legislacao: Lei 8.666/93 e suas alteracoes. Partes: Pela
Contratante, ANDRE LUIZ PEREZ NUNES - Secretario-Geral, e, pela Contratada, THIAGO
MATHEUS MESSIAS DA ROCHA."
1_9.2.2018.1-R7,1_9.2.2018.1,REL_ADITAMENTO_CONTRATO,R7,micael_filipe,2022-04-03T11:34:07Z,EXTRATO_ADITAMENTO_CONTRATUAL,48,micael_filipe,2022-02-21T14:37:57Z,361704,1633,"EXTRATOS CONTRATUAIS
Especie: Terceiro Termo Aditivo ao Contrato no 092/2015-SES/DF. Partes: DISTRITO FE-
DERAL, por intermedio de sua SECRETARIA DE ESTADO DE SAUDE DO DISTRITO
FEDERAL e a empresa INSTITUTO DE DOENCAS RENAIS LTDA. CNPJ/MF no
04.373.272/0001-98. Objeto: alteracao da Empresa Contratada, e respectiva razao social,
CNPJ e dados cadastrais, constante na Clausula Primeira - Das Partes, do Contrato Original,
passando a ser considerado o que segue: MSF SERVICOS MEDICOS 215DF EIRELI,
doravante denominada Contratada, CNPJ no. 26.042.193/0001-37, com sede QS 612, Con-
junto E, Lote 01, Terreo, Samambaia Norte - Brasilia-DF, CEP. 72.322-565, Telefone (61)
3357-8845/3048-7700, e-mail: edsonsantos@grupomsf.com.br; diretoria@ g r u p o m s f . c o m . b r.
2.1.1. Considerando que a prestacao de servicos de Terapia Renal Substituta, do IDR, passou
por operacao de reorganizacao societaria, na modalidade INCORPORACAO TOTAL, sendo
sucedida de imediato e automaticamente em todos os seus direitos e obrigacoes, a partir de
30/09/2017, pela empresa MSF SERVICOS MEDICOS 215DF EIRELI, na forma do artigo
1.116 do Codigo Civil, vide fls. 557/576. 2.1.1.1. A alteracao da Empresa Contratada, e
respectiva razao social, CNPJ e dados cadastrais, passara a vigorar a partir de 30/09/2017.
Prazo de Vigencia: a contar da sua assinatura. Despesa de Publicacao: SES. Processo:
060.002.659/2015. Data de Assinatura: 30/01/2018. Pela SES/DF: HUMBERTO LUCENA
PEREIRA DA FONSECA. Pela contratado: EDSON DA SILVA SANTOS. Testemunhas:
CAROLINA R. DE FRANCA T. BRAGANCA e JOSEFA NOBREGA DANTAS. Pu-
blicacao do Ajuste Original: 17/11/2015."
1_9.2.2018.1-R7,1_9.2.2018.1,REL_ADITAMENTO_CONTRATO,R7,micael_filipe,2022-04-03T11:34:07Z,numero_termo_aditivo,44,micael_filipe,2022-02-21T14:37:57Z,361734,8,Terceiro
1_9.2.2018.1-R7,1_9.2.2018.1,REL_ADITAMENTO_CONTRATO,R7,micael_filipe,2022-04-03T11:34:07Z,numero_contrato,45,micael_filipe,2022-02-21T14:37:57Z,361772,8,092/2015
